,Product_name,clean_review,similarity
0,Kentucky Brunch Brand Stout,"['look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5', 'Smell: early morning pancakes and coffee before work that wakes you up', 'Taste: liquifies buttery maple pancakes and hot coffee with some snake bite in it.', 'Feel: Like that Scene in there will be blood when the oil explodes everywhere. Tar.']",0.0
1272,Supplication,"['look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 3.5 | overall: 4.25', 'L: Clear bold burgundy color with a one finger breath lace that quickly dissipates to only a thin line of lace that clings to the sides of class.', 'S: Mild sour funk with hints of sour cherry, oak, bananas, and raisins.', 'T: Funky sour cherries tempered by the taste of Pinot Noir and oak. The longer it airs the milder and sweeter it gets.', 'F: Mild tartness that leaves your mouth watering for more.']",0.0
1273,Supplication,"['look: 3.75 | smell: 3.5 | taste: 4.75 | feel: 5 | overall: 4.5', 'L-Nice amber red color with minimal head', 'S-I can smell the oakiness coming through with a sour tart aroma', 'T-Sour smoothness that isn’t too tart and no puckering here. Just a smooth cherry mouthful that leaves you wanting more.']",0.0
1274,Supplication,"['look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25', '*Poured into a Teku glass from a 375mL bottle*', 'This beer poured an orangeish-brown ran color, a bit murky. There was an initial two finger thick white colored head to it, but it almost immediately disappeared as soon as it was poured into my glass. The head left a razor thin white colored lacing around my glass.', ""Needless to say, this beer was super funky, probably the funkiest beer I've had so far. Upfront, I got notes of leather, oak, pinot, and generally just funky horse blanket. In the back-end, I got a bit more notes of sour cherries, but the fruitiness that was present wasn't nearly as prominent as the earthy and funky aromas that I got in the front."", 'As expected, this beer was very sour forward and funky. I got big notes of acetic acid upfront along with a nice funk from the brett, both were coupled with prominent notes of oak and pinot. The sourness mellowed a bit towards the middle and end, where the beer showcased more of its sweet/tart cherry notes in the middle, followed by a slight but noticeable bready malt character in the finish. Truly a nice balance between the flavors of the cherries, barrel, and brett/lacto/pedio.', 'This beer was medium bodied and had a medium amount of carbonation to it. The beer also left a little drying sensation in my mouth. Obviously this was super sour and puckering, but I still thought that this was relatively drinkable. I probably would never chug this down, but still really drinkable.']",0.0
1275,Supplication,['look: 4.25 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 4'],0.0
1276,Supplication,"['look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75', 'This was a funky one.', ""L: Amber with a soft white head that didn't stick around too long. Not much lacing on the glass."", 'S: Pretty good preview of the taste. Lots of funk with a mix of cherry, red wine, oak, and floral elements.', ""T: Middle of the road tartness with a lot of sour cherries. There was definitely a strong red wine backbone with some oak flavors too. Mostly sour cherries, which is not my personal favorite. Wasn't overpowering like some sour cherry beers I've had, but definitely dominated the flavor."", 'F: Thinner mouthfeel. Pretty dry and decently carbonated.']",0.0
1277,Supplication,"['look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5', ""Poured from a cork'n'cage 375 mL bottle. Batch 090216"", 'L: Nearly clear golden burgundy pour. Thick foamy white head leaves great lacing. Some haze and sediment on the 2nd pour.', 'S: Tart cherry and funk. Oak and red wine.', 'T.F: Tart without being sour. Baking cherry... funk and bacterial flora. Oak and red wine. Dry with the wisp of some residual fruity sweetness. Moderately acidic... tanins and grape. Medium bodied... surprisingly smooth and creamy on the tongue. Balanced... more cherry and red wine at the finish.']",0.0
1278,Supplication,"['look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75', 'Look: nice amber color, thin white head', 'Smell: sour cherry, you can definitely smell the wine barrel in it', 'Taste: follows the nose, plus lots of good funk in there']",0.0
1279,Supplication,"['look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5', 'Bottled 07/21/17. I was expecting the cork to pop, it didn’t. The pour is very dark, light head that doesn’t last. You can smell the Pinot and cherries. None of the flavors are dominant. Really nice balance between the tart and the residual wine aspects, and just the right amount of funk. I need to try a newer bottle for comparison.']",0.0
1280,Supplication,['look: 4.75 | smell: 5 | taste: 4.25 | feel: 4 | overall: 4.25'],0.0
1281,Supplication,['look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5'],0.0
1282,Supplication,"['look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25', '375 mL corked and caged, bottled on 9/2/2016.', 'My friend brought back two bottles of this from the brewery for me a few years ago. I drank one fresh and the other after cellaring for 3 years.', 'Ruby brown color with a small off-white head. Good clarity. Aroma hits you with a strong funkiness up front and a wave of sour cherries. Taste is tart and acidic but it really mellows and smooths out as you drink your way through the beer. A little oak in the background as well. Medium bodied with lively carbonation.', ""I remember enjoying it more fresh than aged. There is probably a sweet spot of around one year of aging for this. It isn't the most complex beer as far as flavors go, but it wouldn't be my pick to introduce someone to sour/wild ales either. Just a well-made beer with few flaws."", '#46 Top 250 Rated Beers', '#42 USA', '#8 California']",0.0
1283,Supplication,['look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5'],0.0
1284,Supplication,"['look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75', 'Bottled 6/7/16; drank 5/29/17 @ the Yarchives.', 'Cloudy red/purple appearance; champagne bubbles throughout.', 'A rough pour yielded a nice, noisy khaki head; almost no lace.', 'Tart strawberry, strawberry jam & sea salt notes in the nose.', 'Medium mouthfeel.', 'Strawberry jam & cabernet sauvignon flavors up front; tart strawberry & mild oak notes in the nose.']",0.0
1285,Supplication,"['look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75', 'Wow times 5! An explosive pop of the cork announces that you are in for a real treat.', 'Appearance: wow, it’s a beautiful red-orange color. It requires a gentle pour to prevent the head from escaping the glass.', 'Aroma: Wow, this could be a best selling men’s cologne! Musky, musty, earthy, funk,cedar, wine & a lot more than I can identify.', 'Taste: Wow, there is some much going on here. A fascinating blend of t bitter, tart & salty. Add cherries, vanilla & alcohol to those listed in the aroma to make one of the most complex flavor profiles I’ve ever tasted.', 'Feel: Wow, it’s the perfect blend of viscosity, carbonation & alcohol. It makes the mouth happy.']",0.0
1286,Supplication,"['look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75', 'bottled 7/21/17, consumed 9/2/19']",0.0
1287,Supplication,"['look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5', 'Presentation: 375mL brown bottle with the bottling date printed on the label. Served in a goblet.', ""Appearance: The thick, rocky, three finger head goes down slowly and leaves behind a lot of patchy lacing. It's a hazy, bright, reddish copper color."", ""Smell: It's a beautiful fruity and funky smell with notes of cherries, grapes, plums, raisins and wood."", ""Taste: It's a mildly sour, acidic and dark flavor. At first there's cherries, dried plums, and grapes. That's followed up by an earthy, humid wood note and a distinct herbal aftertaste with a touch of wine-y alcohol."", ""Mouthfeel: It's soft and smooth but quite crisp with medium-high carbonation. It's not cloying despite the sweetness.""]",0.0
1288,Supplication,"['look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75', 'Serving: Bottle', 'Bottled: Jul-2-2018 (Consumed Apr-16-2019)', 'A:', 'It pours a pretty clear dirty garnet with a skiff of beige head that becomes a thin ring. Little retention; no lacing. (4)', 'S:', 'Earthy, sweet, tart, funky, spiced cherries, cinnamon roll dough, old work gloves, saddle soap. (4.5)', 'T:', 'Big, evolving complex mix of earthy, musty, oaky, bitter funk and bright, clean, hint-of-vanilla, funky, musky, red tartness. (4.5)', 'M:', 'Bright, sharp, active carbonation, lingering twitchiness,well balanced yet still kind of extreme. (4.75)', 'O:', 'A superb beer.']",0.0
1289,Supplication,"['look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25', ""375 'll bottle"", 'Cork pops', 'I can smell the funk and wine right away.', 'Amber brown pour with thin khaki head.', 'Not too much lacing in the tumbler.', 'Smells sweet and funky.', 'Taste starts sweet, but quickly transitions to bitter and dry.', 'I am getting a wood flavor from the barrel.', 'Overall, this is less funky than I expected, but surprisingly dry and refreshing.']",0.0
1290,Supplication,"['look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5', ""375ml bottle, that was bottled on '012518'. ABV% is labeled as 7.75%."", 'Cloudy, medium amber colored body. Partial finger of off white head upon pouring, which quickly retreats to a partial cap and bubble fed ring. Leaves behind a few scattered spots of lacing.', 'At slight distance, the aroma of oak and funk waft into the nose. Upon closer examination, the sour cherry is smelled. Quite a wonderful aroma blend with the leather/horse blanket funk.', 'Taste is sour, with lemon, sour cherry, and Pinot Noir wine. The oak and funk join in. Funk is tobacco, leather, and horse blanket. The finish is very dry.', 'Medium body with a dense texture. Very good carbonation.']",0.0
1291,Supplication,['look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25'],0.0
1292,Supplication,['look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5'],0.0
1293,Supplication,['look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25'],0.0
1294,Supplication,"['look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4', 'Pours a reddish-brownish orange with fine, soft head.', 'Smell is tart and oaky with notes of cherries, red wine, grapefruit and orange rind.', 'Taste is tart and funky with notes of cherries, oak and citrus. Very subtle and balanced with a dry, almost coarse finish.', 'Mouthfeel is medium, with bright carbonation.']",0.0
1295,Supplication,['look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5'],0.0
1296,Anabasis,"['look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5', 'Blend #4.', 'A: Pours a murky, opaque, very dark brown with a smattering of foam which dissipates immediately. No lacing or retention.', 'S: Candied dark fruit (plum, blackcurrant, grape), mild oak, vanilla, and cocoa, a bit of bourbon.', 'T: Luscious dark fruit, moderate dark chocolate and bourbon, a bit of vanilla bean. Finishes with mild tannins that offset nicely the moderate sweetness/fruitiness.', 'M: Medium-full body with medium-light carbonation. Very mild alcohol warmth.']",0.0
1297,Anabasis,['look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4'],0.0
1298,Anabasis,"['look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75', 'Blend #4.', 'This one pours a very thick-looking and murky dark brown, nearly black, with a very small head, and no lacing.', 'This smells like caramel, leather, chocolate, oak, sherry, port, spice, maple, toffee, bourbon, and tobacco.', ""This is truly excellent stuff. It's got a lot of barrel, and it's much drier and more nimble than some of the absolute saccharine beasts you get in this style. There's a dry toasted oak thing, and the bourbon comes across swinging leather belts across the face. There's some spice and vanilla from the barrel, too. The base is more caramel and toffee than some of that dark dried fruitiness you often get from the style, but I do get a kind of dry sweetness, almost like sherry or port - that honestly could be some pleasant oxidization. The beer was in barrels for two years, so it's very possible."", ""This is medium bodied, creamy, and very rich and thick, with absolutely no booze character to it. This is 14%, and the booze is hidden just so well - it's a miracle in malt flexing.""]",0.0
1299,Anabasis,['look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5'],0.0
1300,Anabasis,"['look: 3.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5', 'Semi-clear mahogany to prune juice dark brown with faint purple hues and a short fuzzy tan head that quickly dies to a used motor oil looking surface. There might be some tiny chunks of barrel char towards the bottom of the pour, but they are minimal.', ""Viscous, almost syrupy, yet silky smooth, Anabasis b3 kicks off with dark fruit and Reisen before a sudden, surprisingly woody barrel presence. It's a little splintery at first, and quite mature, before developing some notes of decadence with time, such as nutty nougat, maple, and hints of caramel apple.""]",0.0
1301,Anabasis,"['look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5', 'Blend #3.', ""Pours a deep, rich brown in color - minimal head, not very much carbonation (favorable, in my opinion). It's tremendously rich and sweet, with a fair amount of hop presence, with a fair amount of barrel - not as much as I'd expected.""]",0.0
1302,Anabasis,['look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25'],0.0
1303,Anabasis,['look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5'],0.0
1304,Anabasis,"['look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75', 'Pours a very dark brown with ruby accents as it leaves the bottle and on the edges of the glass. No head. Aroma is toasty, roasty, caramel, butterscotch, herbal and floral hops. Flavor profile is butterscotch, toffee, caramel, and roasty, toasty malts. Big, deep complexity. Mouth feel is thick with a chewy texture. Overall, big, firm and filling. This is amazing.']",0.0
1305,Anabasis,"['look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75', 'Batch 4, from bottle.', 'Deep deep dark brown with minimal foam around the rim of glass. Very stouty in appearance, and that kind of follows into the rest of it. Loads of complex deep caramel, toffee, deep dark fruit flavors. Thick! Big barrel boozy too. I may actually prefer it more than batch 3, but this is definitely more stouty than your standard English Barleywine.', '----------', 'Batch 3 at Side Project - The Cellar.']",0.0
1306,Anabasis,['look: 4.25 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5'],0.0
1307,Anabasis,"['look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5', 'There are two things that most craft beer nerds get wrong about Anabasis:', '1) The pronunciation of its name', '2) The perceived G.O.A.T status of this beer in the realm of barleywines', 'It took nearly four years to track down a pour of this legendary beer, but only a fraction of that time to realize that I -along with the majority of the craft beer world- had been deceived by the Hype-Lords of the American Midwest.', 'Anabasis is a largely one-note barleywine that delivers on mild licorice flavors with a prominent bourbon barrel character on the front of the palate and little else. It misses the mark on what a truly great barleywine should deliver in terms of taste. There is no depth of flavor or complexity to this beer (on the palate), falling far short of the flowery ""tasting notes"" description that C. King offers on the label of the bottle.', 'Perhaps the saving grace of this beer is that it is remarkably thick, relative to other barrel aged offerings in this style. To this end, Anabasis resembles more of a stout than a barleywine, which sits well with the mouthfeel chasers of the hobby.', 'If you are a true fan of the barleywine style, Anabasis is sure to disappoint, given the incredible amounts of hype surrounding the beer and the overall underwhelming flavor profile it presents. If, however, your flavor preferences lean more towards simple stouts, this may be the beer for you; the mouthfeel and barrel character that envelops the base beer is world class and worth visiting if the cost of entry is low.', 'The letdown of this beer reminded me of my first Hill Farmstead Ann experience. A combination of low bottle counts, high trade values, exorbitant secondary values, and craft beer FOMO led to an artificially inflated expectation of the beer, one which ultimately detracted from the overall enjoyment of the drink in my glass.']",0.0
1308,Anabasis,['look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75'],0.0
1309,Anabasis,['look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4'],0.0
1310,Anabasis,"['look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75', 'blend #2 had at 2017 Anniversary Party at the brewery tasting room 4.65']",0.0
1311,Anabasis,['look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5'],0.0
1312,Anabasis,['look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5'],0.0
1313,Anabasis,"['look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75', 'Batch 2', 'L: darker brown pour but black in he glass. No head, lifeless.', 'S: bourbon and caramel sweetness, by not a huge aroma.', 'T: more flavor as it it warms, but this is bourbon barrel forward. This had some typical caramel covered raisin sweetness, but those flavors are heavily trumped by the barrel. A bit of a let down but still amazing because the barrel is delicious and smooth.', 'F: medium thickness but so darn smooth. Slight booze and heat but in a good way.']",0.0
1314,Anabasis,"['look: 5 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 5', ""B2 at the cellar. Traded my first bottle(b1) 18 months and 62 trades ago as my first trade. Thanks Morandi, especially enjoyed befuddlement especially, but I'm happy to finally have this puppy tonight!"", ""It's dark brown. No bubbles. Smells boozy as booze. Rum booze. Booze good. Stell-ahh!"", 'Taste begins with Carmel (autocapitalize as if we\'re in Carmel by the sea. by the Sea). Quoth my buddy ""the booze kind of dissipates. How does he do that? You\'re writing this down? I\'m getting orange. And then the coconut. You have to mention the coconut. Like a toasted toasted pina colata.""', 'Me: ""yes! You are killing this beer review. And it has dates."" Buddy thinks I\'m taking about romantic dates or a beer named dates. Who would name a beer ""dates?""', 'Katie of the cellar: ""Yes. review is great. Like ...""', 'Buddy: ""Is this too much? Are they going to lose this?"" Buddy keeps insisting this is like derivation. This is not like derivation except in how it is thick with goodness.', 'Mouthfeel is very good. Full and not bubbly. Nor am I.']",0.0
1315,Anabasis,['look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5'],0.0
1316,Anabasis,"['look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5', 'Had bottle 1 during a Barley wine Bottle Share.', 'L: DARK brown with a tinge of amber', 'S: Really nice carmelly and malty aroma.', 'T: Very well balanced of carmel, raisin, roasted malts.', 'F: Medium to thick']",0.0
1317,Anabasis,['look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5'],0.0
1318,Anabasis,"['look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5', 'had this one blind out of 18 total barleywines.', 'looks amazing, puddle water. the way i like my bwines! super dark in the glass slight brown head', 'smells is slightly muted at first but with the whirl of the glass juicy raisin jumps out. great bourbon, you can tell it will be good', 'flavor is off the charts, layers of flavors over and over. put the nose to shame! every sip brings out more bourbon, dark fruits, dried fruits and the flavor is on high the whole time. great balance of flavors never getting too sweet', 'mouthfeel is immense. flavor coats the tongue nicely']",0.0
1319,Anabasis,['look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5'],0.0
1320,Anabasis,['look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5'],0.0
1321,Lou Pepe - Framboise,['look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75'],0.0
1322,Lou Pepe - Framboise,"['look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75', ""Today our fence is being repaired after a Tornado ripped through the neighborhood almost three weeks ago, so I am celebrating by drinking Cantillon Lou Pepe Framboise (2015). It was among the best Lambics that I've ever had."", 'Look: dark red with an inch thick off-white head', 'Aroma: raspberry, white wine.', ""Taste: The flavor is tart raspberry, lots of raspberry, lemon, oak, white wine, and there's a very long and pleasant tart and dry raspberry after taste.""]",0.0
1323,Lou Pepe - Framboise,['look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5'],0.0
1324,Lou Pepe - Framboise,"['look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25', 'Beautiful red slightly pinkish color with a thin head.', 'Sour aroma with notes of raspberries, horse mantle, lemon drops and nice funkiness.', 'Flavor with notes of lemon sourness, raspberries, white wine, mild sulfur, lactic acid and oak. Dry aftertaste with practically no residual sugar.', 'Light body with mild carbonation. It is not flat as in Lambic.']",0.0
1325,Lou Pepe - Framboise,"['look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5', 'Vibrant ruby with a soft head settling to a persistent creamy white film and thick collar.']",0.0
1326,Lou Pepe - Framboise,['look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5'],0.0
1327,Lou Pepe - Framboise,"['look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75', 'From a bottle shared at la fête de la brasserie de la Pleine Lune 2019.', '2014 vintage bottled in 2017.', 'Intense cristal ruby without any head.', 'The nose is powerful on the raspberry seeds, the dark raspberries and with little funk.', 'The taste is perfectly balanced with a beautiful sourness, some funk and a strong deep raspberry presence.', 'The mouthfeel is dry with a nice carbonation.']",0.0
1328,Lou Pepe - Framboise,['look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5'],0.0
1329,Lou Pepe - Framboise,"['look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5', '75cl bottle drank at the brewery in Brussels. Poured into 25cl Cantillon glass']",0.0
1330,Lou Pepe - Framboise,"['look: 4.25 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5', 'Bottle at brewery. Ruby hued body with a sudsy, quickly dissipating pale pink head. Smells exactly like a fresh picked raspberry crushed between the fingers. Taste is like a raspberry with the sweetness mostly sucked out of it: the tartness from the natural innoculation complements the inherent raspberry tartness very well. Medium bodied with a lingering fruity character. Complex and elegant']",0.0
1331,Lou Pepe - Framboise,['look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5'],0.0
1332,Lou Pepe - Framboise,['look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5'],0.0
1333,Lou Pepe - Framboise,"['look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5', 'Had a 2015 vintage', 'Honestly expected more raspberry in the taste and nose. As the Cantillon employee said it was their finest lambic with not 200 grams, but 300 grams of raspberry per liter Lou pepe.']",0.0
1334,Lou Pepe - Framboise,"['look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75', ""This one poured a bright red with a slight pink head that didn't last long."", 'The first smell was like sticking my face into a jar of fresh raspberry jam, deeper in the slight funk and oak began coming through. A bit of acidity is there too.', 'Taste follows, tart raspberry, a nice touch of funk and oak. ', 'Light to medium body, dry finish.']",0.0
1335,Lou Pepe - Framboise,['look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75'],0.0
1336,Lou Pepe - Framboise,['look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5'],0.0
1337,Lou Pepe - Framboise,"['look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75', '2014 vintage at the brewery.', 'Pours a deep red, with fine foam.', 'Smell has a crazy amount of raspberries, complimented by a little bit of funk and some elderflower.', ""Taste is moderately sour, but sooo refreshing and fruity. Raspberries, some lime and a bit of hay are the main notes, and it's so deep and complex. The flavors just keep evolving as it warms. Awesome stuff!"", 'Mouthfeel is thin and prickly.']",0.0
1338,Lou Pepe - Framboise,['look: 4 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75'],0.0
1339,Lou Pepe - Framboise,"['look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75', '2013 vintage.', 'Pours deep red with little head', 'Aroma is huge, raspberry jam, little funk, barnyard, honey, burnt rubber, wet cellar.']",0.0
1340,Lou Pepe - Framboise,"['look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5', 'Had at Cantillon brewery, from bottle.', 'L: Bright berry red color. Very little thin head. Slightly opaque.', 'S: Huge raspberry nose, touch of other citrus, and small sour.', 'T: Sweet, raspberry, sour, tart, Brett.', 'F: Light, refreshing.']",0.0
1341,Lou Pepe - Framboise,['look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5'],0.0
1342,Lou Pepe - Framboise,['look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5'],0.0
1343,Lou Pepe - Framboise,['look: 4 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4.75'],0.0
1344,Lou Pepe - Framboise,['look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5'],0.0
1345,Lou Pepe - Framboise,"['look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5', 'L: Light red pour with medium head and lacing, turning to dark crimson on the dregs pour.', 'S: Light funk, red wine, and raspberries.', 'T: Very tart, balanced nicely with fruit sweetness and a vinous barrel quality.', 'F: Finely carbonated with a dry finish.']",0.0
1346,Aaron,['look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5'],0.0
1347,Aaron,['look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75'],0.0
1348,Aaron,"['look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.5 | overall: 4', 'Huge thanks to bigda83 for this 500ML bottle that I’ve been lusting after for many gnat lifetimes. Bottled July 11th, 2018.', 'The bottle says share…I’m not doing that. The pour is a dark red mixed with dark brown, with the overall impression being dark. The nose is unexpectedly light: bits of caramel, toffee, brown sugar, & half a rack of bourbon, which is the only thing that comes on strong.', 'Maybe if I tell people my new kid is named Aaron, they’ll send me more of this. Because it’s pretty good. First off, it’s like being beaten about the tongue & gums with a wooden stave that’s brushed past a nice bourbon. Big, big wood with minor bourbon. The other main players are rich brown sugar, toffee, along with smoke-tinged maple & just a touch of booze. Exceedingly smooth & sweet. 500ML is the correct serving size for this baseball player.']",0.0
1349,Aaron,"['look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5', 'Appearance - Pours muddy brown with a nice fluffy tan head that quickly settles to a rocky ring. No lacing.', 'Aroma - Tons of brown sugar, bourbon soaked raisins, toffee, oak, caramel, vanilla wow so much barrel.', 'Taste - Rich caramel and toffee, great bourbon and oak, brown sugar, raisins, tobacco absolutely no alcohol other than the bourbon flavors super smooth flavors.', 'Feel - Silky smooth and soft, just the slightest warming slick dry finish.']",0.0
1350,Aaron,"['look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75', 'Batch 1', 'Bottled April 2014', 'Poured into a snifter', 'A- pours a deep brown color, nearly opaque, with a one-finger foamy off-white head that has short retention before settling into a ring around the glass', 'S- The two years in a bourbon barrel is immediately noticed, as there is a huge oaky bourbon note on the nose, as well as barrel juice, caramel and woody vanilla. Beyond the barrel, notes of the base beer start to poke through; raisins, figs & maraschino cherries, as well as brown sugar, molasses & pipe tobacco. Undertones of port wine and fruitcake', 'T- initial taste is a wave of caramel and toffee, mixed with a bold, yet not overpowering, barrel note; plenty of bourbon with a peppery oak note mixes with a charge of dark fruit notes of rum soaked raisin & fig, followed by black strap molasses, cola and caramelized brown sugar. Mid-palate adds an earthy tobacco note, and starts to bring out sweet notes of sherry and port wine. The finish adds one more kick of barrel, with undertones of vanilla and coconut, lingers of caramel and dark fruits', 'M- thick body with moderate carbonation leads to a thick and creamy mouthfeel that continues into a velvety, silky, slightly warming finish']",0.0
1351,Aaron,['look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75'],0.0
1352,Aaron,"['look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5', 'So wow, honestly one the finest BA Barleywines I have every had.... Poured into a 13 oz Game Of Thrones Glass aged for 2 years in bourbon barrels bottled in the last two months. Pours a gorgeous chestnut with a 2 plus finger off white head that leaves a few thin wisps of lace. 4.75', 'Smell starts with Oaked woody bourbon, chestnut, vanilla, toffee, caramel, dates, hard cider, and a little more booze that tickles and warms the nose. 4.5', 'Taste follows bold vanilla bourbon, caramel, toffee, dark fruit, nutty, biscuity grain, and again the warming booze shows up and warms me belly! 4.5', 'Mouthfeel is rather large, creamy with gentle carbonation, slightly dry in the finish, and I assume this is around 11.5 or 12% ABV, but the bottle doesn’t list, dipper for sure but because of its complexity pretty easy sipping. 4.5']",0.0
1353,Aaron,"['look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5', 'Had on tap at HFB after bottle run. Absolutely extraordinarily perfect high octane version of a English Barleywine. Had a beautiful if brief light tan head; excellent residual lacing. Rich tawny orange- ruby accented color. Like a beautiful piece teak. Both simple and then complex to light.', 'Nose was rich with toffee/caramel; wood; vanilla; soft herbal flower and bitterness. Taste magnified all these and slowly revealed tannins; slight hints of licorice; apple; and allspice as it warmed. Sweetness but never candy or cloying. Traces of whiskey helped round out flavors but well in background.', 'Feel was luxuriantly soft and smooth; very mildly dense like young port but never thick or distracting.', 'Oh and $4 for 4oz glass????', 'Absurdly good beer and very accessible cost.', 'Barreled EBW is one of my favorite styles ... and Aaron is without question the best I’ve ever had.']",0.0
